,Datum,Weekday,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,AverageTemp,Temp_Deviation,Temp_vs_Avg,Weather_Impression,Is_Holiday
5966,2016-07-09,Saturday,5.0,19.12,12,0.0,1607091.0,Brot,115.81,0.0,20.525277777777777,-1.4052777777777763,Slightly colder,very good,0
5967,2016-07-09,Saturday,5.0,19.12,12,0.0,1607092.0,Brötchen,411.18,0.0,20.525277777777777,-1.4052777777777763,Slightly colder,very good,0
5968,2016-07-09,Saturday,5.0,19.12,12,0.0,1607093.0,Croissant,246.88,0.0,20.525277777777777,-1.4052777777777763,Slightly colder,very good,0
5969,2016-07-09,Saturday,5.0,19.12,12,0.0,1607094.0,Konditorei,86.98,0.0,20.525277777777777,-1.4052777777777763,Slightly colder,very good,0
5970,2016-07-09,Saturday,5.0,19.12,12,0.0,1607095.0,Kuchen,284.62,0.0,20.525277777777777,-1.4052777777777763,Slightly colder,very good,0
13539,2016-07-09,Saturday,5.0,19.12,12,0.0,1607091.0,Saisonbrot,,0.0,20.525277777777777,-1.4052777777777763,Slightly colder,very good,0
5971,2016-07-10,Sunday,6.0,24.12,8,0.0,1607101.0,Brot,74.75,0.0,20.525277777777777,3.594722222222224,Significantly warmer,very good,0
5972,2016-07-10,Sunday,6.0,24.12,8,0.0,1607102.0,Brötchen,603.86,0.0,20.525277777777777,3.594722222222224,Significantly warmer,very good,0
5973,2016-07-10,Sunday,6.0,24.12,8,0.0,1607103.0,Croissant,216.59,0.0,20.525277777777777,3.594722222222224,Significantly warmer,very good,0
5974,2016-07-10,Sunday,6.0,24.12,8,0.0,1607104.0,Konditorei,83.95,0.0,20.525277777777777,3.594722222222224,Significantly warmer,very good,0
5975,2016-07-10,Sunday,6.0,24.12,8,0.0,1607105.0,Kuchen,245.91,0.0,20.525277777777777,3.594722222222224,Significantly warmer,very good,0
13540,2016-07-10,Sunday,6.0,24.12,8,0.0,1607101.0,Saisonbrot,,0.0,20.525277777777777,3.594722222222224,Significantly warmer,very good,0
5976,2016-07-11,Monday,6.0,20.0,13,21.0,1607111.0,Brot,143.3,0.0,19.393228699551567,0.6067713004484325,Slightly warmer,okay,0
5977,2016-07-11,Monday,6.0,20.0,13,21.0,1607112.0,Brötchen,434.12,0.0,19.393228699551567,0.6067713004484325,Slightly warmer,okay,0
5978,2016-07-11,Monday,6.0,20.0,13,21.0,1607113.0,Croissant,179.28,0.0,19.393228699551567,0.6067713004484325,Slightly warmer,okay,0
5979,2016-07-11,Monday,6.0,20.0,13,21.0,1607114.0,Konditorei,91.08,0.0,19.393228699551567,0.6067713004484325,Slightly warmer,okay,0
5980,2016-07-11,Monday,6.0,20.0,13,21.0,1607115.0,Kuchen,270.43,0.0,19.393228699551567,0.6067713004484325,Slightly warmer,okay,0
13541,2016-07-11,Monday,6.0,20.0,13,21.0,1607111.0,Saisonbrot,,0.0,19.393228699551567,0.6067713004484325,Slightly warmer,okay,0
5981,2016-07-12,Tuesday,4.0,19.12,14,95.0,1607121.0,Brot,98.85,0.0,19.393228699551567,-0.2732286995515665,Normal,very bad,0
5982,2016-07-12,Tuesday,4.0,19.12,14,95.0,1607122.0,Brötchen,442.54,0.0,19.393228699551567,-0.2732286995515665,Normal,very bad,0
5983,2016-07-12,Tuesday,4.0,19.12,14,95.0,1607123.0,Croissant,170.23,0.0,19.393228699551567,-0.2732286995515665,Normal,very bad,0
5984,2016-07-12,Tuesday,4.0,19.12,14,95.0,1607124.0,Konditorei,73.8,0.0,19.393228699551567,-0.2732286995515665,Normal,very bad,0
5985,2016-07-12,Tuesday,4.0,19.12,14,95.0,1607125.0,Kuchen,272.37,0.0,19.393228699551567,-0.2732286995515665,Normal,very bad,0
13542,2016-07-12,Tuesday,4.0,19.12,14,95.0,1607121.0,Saisonbrot,,0.0,19.393228699551567,-0.2732286995515665,Normal,very bad,0
5986,2016-07-13,Wednesday,6.0,16.38,6,63.0,1607131.0,Brot,136.91,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5987,2016-07-13,Wednesday,6.0,16.38,6,63.0,1607132.0,Brötchen,441.15,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5988,2016-07-13,Wednesday,6.0,16.38,6,63.0,1607133.0,Croissant,179.91,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5989,2016-07-13,Wednesday,6.0,16.38,6,63.0,1607134.0,Konditorei,84.18,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5990,2016-07-13,Wednesday,6.0,16.38,6,63.0,1607135.0,Kuchen,290.71,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
13543,2016-07-13,Wednesday,6.0,16.38,6,63.0,1607131.0,Saisonbrot,,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5991,2016-07-14,Thursday,7.0,16.38,12,53.0,1607141.0,Brot,116.13,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5992,2016-07-14,Thursday,7.0,16.38,12,53.0,1607142.0,Brötchen,477.9,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5993,2016-07-14,Thursday,7.0,16.38,12,53.0,1607143.0,Croissant,218.8,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5994,2016-07-14,Thursday,7.0,16.38,12,53.0,1607144.0,Konditorei,76.9,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5995,2016-07-14,Thursday,7.0,16.38,12,53.0,1607145.0,Kuchen,247.41,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
13544,2016-07-14,Thursday,7.0,16.38,12,53.0,1607141.0,Saisonbrot,,0.0,19.393228699551567,-3.0132286995515685,Significantly colder,okay,0
5996,2016-07-15,Friday,7.0,17.0,16,61.0,1607151.0,Brot,132.7,0.0,19.393228699551567,-2.3932286995515675,Significantly colder,okay,0
5997,2016-07-15,Friday,7.0,17.0,16,61.0,1607152.0,Brötchen,455.62,0.0,19.393228699551567,-2.3932286995515675,Significantly colder,okay,0
5998,2016-07-15,Friday,7.0,17.0,16,61.0,1607153.0,Croissant,188.31,0.0,19.393228699551567,-2.3932286995515675,Significantly colder,okay,0
5999,2016-07-15,Friday,7.0,17.0,16,61.0,1607154.0,Konditorei,72.62,0.0,19.393228699551567,-2.3932286995515675,Significantly colder,okay,0
6000,2016-07-15,Friday,7.0,17.0,16,61.0,1607155.0,Kuchen,245.3,0.0,19.393228699551567,-2.3932286995515675,Significantly colder,okay,0
13545,2016-07-15,Friday,7.0,17.0,16,61.0,1607151.0,Saisonbrot,,0.0,19.393228699551567,-2.3932286995515675,Significantly colder,okay,0
6001,2016-07-16,Saturday,7.0,18.0,10,61.0,1607161.0,Brot,157.22,0.0,19.393228699551567,-1.3932286995515677,Slightly colder,okay,0
6002,2016-07-16,Saturday,7.0,18.0,10,61.0,1607162.0,Brötchen,501.59,0.0,19.393228699551567,-1.3932286995515677,Slightly colder,okay,0
6003,2016-07-16,Saturday,7.0,18.0,10,61.0,1607163.0,Croissant,223.29,0.0,19.393228699551567,-1.3932286995515677,Slightly colder,okay,0
6004,2016-07-16,Saturday,7.0,18.0,10,61.0,1607164.0,Konditorei,90.26,0.0,19.393228699551567,-1.3932286995515677,Slightly colder,okay,0
6005,2016-07-16,Saturday,7.0,18.0,10,61.0,1607165.0,Kuchen,341.72,0.0,19.393228699551567,-1.3932286995515677,Slightly colder,okay,0
13546,2016-07-16,Saturday,7.0,18.0,10,61.0,1607161.0,Saisonbrot,,0.0,19.393228699551567,-1.3932286995515677,Slightly colder,okay,0
6006,2016-07-17,Sunday,7.0,17.25,9,61.0,1607171.0,Brot,42.89,0.0,19.393228699551567,-2.1432286995515675,Significantly colder,okay,0
6007,2016-07-17,Sunday,7.0,17.25,9,61.0,1607172.0,Brötchen,666.53,0.0,19.393228699551567,-2.1432286995515675,Significantly colder,okay,0
6008,2016-07-17,Sunday,7.0,17.25,9,61.0,1607173.0,Croissant,240.98,0.0,19.393228699551567,-2.1432286995515675,Significantly colder,okay,0
6009,2016-07-17,Sunday,7.0,17.25,9,61.0,1607174.0,Konditorei,125.63,0.0,19.393228699551567,-2.1432286995515675,Significantly colder,okay,0
6010,2016-07-17,Sunday,7.0,17.25,9,61.0,1607175.0,Kuchen,297.65,0.0,19.393228699551567,-2.1432286995515675,Significantly colder,okay,0
13547,2016-07-17,Sunday,7.0,17.25,9,61.0,1607171.0,Saisonbrot,,0.0,19.393228699551567,-2.1432286995515675,Significantly colder,okay,0
13548,2016-07-18,Monday,7.0,18.5,15,21.0,,Brot,,0.0,22.088721461187216,-3.588721461187216,Significantly colder,okay,0
13549,2016-07-18,Monday,7.0,18.5,15,21.0,,Brötchen,,0.0,22.088721461187216,-3.588721461187216,Significantly colder,okay,0
13550,2016-07-18,Monday,7.0,18.5,15,21.0,,Croissant,,0.0,22.088721461187216,-3.588721461187216,Significantly colder,okay,0
13551,2016-07-18,Monday,7.0,18.5,15,21.0,,Konditorei,,0.0,22.088721461187216,-3.588721461187216,Significantly colder,okay,0
13552,2016-07-18,Monday,7.0,18.5,15,21.0,,Kuchen,,0.0,22.088721461187216,-3.588721461187216,Significantly colder,okay,0
13553,2016-07-18,Monday,7.0,18.5,15,21.0,,Saisonbrot,,0.0,22.088721461187216,-3.588721461187216,Significantly colder,okay,0
6011,2016-07-18,Monday,7.0,18.5,15,21.0,,,,0.0,22.088721461187216,-3.588721461187216,Significantly colder,okay,0
6012,2016-07-19,Tuesday,6.0,22.38,12,20.0,1607191.0,Brot,110.72,0.0,22.088721461187216,0.291278538812783,Normal,okay,0
6013,2016-07-19,Tuesday,6.0,22.38,12,20.0,1607192.0,Brötchen,498.53,0.0,22.088721461187216,0.291278538812783,Normal,okay,0
6014,2016-07-19,Tuesday,6.0,22.38,12,20.0,1607193.0,Croissant,231.3,0.0,22.088721461187216,0.291278538812783,Normal,okay,0
6015,2016-07-19,Tuesday,6.0,22.38,12,20.0,1607194.0,Konditorei,71.28,0.0,22.088721461187216,0.291278538812783,Normal,okay,0
6016,2016-07-19,Tuesday,6.0,22.38,12,20.0,1607195.0,Kuchen,302.79,0.0,22.088721461187216,0.291278538812783,Normal,okay,0
13554,2016-07-19,Tuesday,6.0,22.38,12,20.0,1607191.0,Saisonbrot,,0.0,22.088721461187216,0.291278538812783,Normal,okay,0
6017,2016-07-20,Wednesday,0.0,26.0,9,0.0,1607201.0,Brot,104.13,0.0,22.088721461187216,3.911278538812784,Significantly warmer,very good,0
6018,2016-07-20,Wednesday,0.0,26.0,9,0.0,1607202.0,Brötchen,504.91,0.0,22.088721461187216,3.911278538812784,Significantly warmer,very good,0
6019,2016-07-20,Wednesday,0.0,26.0,9,0.0,1607203.0,Croissant,225.95,0.0,22.088721461187216,3.911278538812784,Significantly warmer,very good,0
6020,2016-07-20,Wednesday,0.0,26.0,9,0.0,1607204.0,Konditorei,61.33,0.0,22.088721461187216,3.911278538812784,Significantly warmer,very good,0
6021,2016-07-20,Wednesday,0.0,26.0,9,0.0,1607205.0,Kuchen,252.19,0.0,22.088721461187216,3.911278538812784,Significantly warmer,very good,0
13555,2016-07-20,Wednesday,0.0,26.0,9,0.0,1607201.0,Saisonbrot,,0.0,22.088721461187216,3.911278538812784,Significantly warmer,very good,0
6022,2016-07-21,Thursday,3.0,25.88,8,0.0,1607211.0,Brot,131.78,0.0,22.088721461187216,3.791278538812783,Significantly warmer,very good,0
6023,2016-07-21,Thursday,3.0,25.88,8,0.0,1607212.0,Brötchen,518.06,0.0,22.088721461187216,3.791278538812783,Significantly warmer,very good,0
6024,2016-07-21,Thursday,3.0,25.88,8,0.0,1607213.0,Croissant,214.8,0.0,22.088721461187216,3.791278538812783,Significantly warmer,very good,0
6025,2016-07-21,Thursday,3.0,25.88,8,0.0,1607214.0,Konditorei,63.41,0.0,22.088721461187216,3.791278538812783,Significantly warmer,very good,0
6026,2016-07-21,Thursday,3.0,25.88,8,0.0,1607215.0,Kuchen,225.14,0.0,22.088721461187216,3.791278538812783,Significantly warmer,very good,0
13556,2016-07-21,Thursday,3.0,25.88,8,0.0,1607211.0,Saisonbrot,,0.0,22.088721461187216,3.791278538812783,Significantly warmer,very good,0
6027,2016-07-22,Friday,3.0,26.0,6,21.0,1607221.0,Brot,113.41,0.0,22.088721461187216,3.911278538812784,Significantly warmer,okay,0
6028,2016-07-22,Friday,3.0,26.0,6,21.0,1607222.0,Brötchen,552.61,0.0,22.088721461187216,3.911278538812784,Significantly warmer,okay,0
6029,2016-07-22,Friday,3.0,26.0,6,21.0,1607223.0,Croissant,218.19,0.0,22.088721461187216,3.911278538812784,Significantly warmer,okay,0
6030,2016-07-22,Friday,3.0,26.0,6,21.0,1607224.0,Konditorei,67.24,0.0,22.088721461187216,3.911278538812784,Significantly warmer,okay,0
6031,2016-07-22,Friday,3.0,26.0,6,21.0,1607225.0,Kuchen,244.49,0.0,22.088721461187216,3.911278538812784,Significantly warmer,okay,0
13557,2016-07-22,Friday,3.0,26.0,6,21.0,1607221.0,Saisonbrot,,0.0,22.088721461187216,3.911278538812784,Significantly warmer,okay,0
6032,2016-07-23,Saturday,3.0,25.38,9,0.0,1607231.0,Brot,146.46,0.0,22.088721461187216,3.291278538812783,Significantly warmer,very good,0
6033,2016-07-23,Saturday,3.0,25.38,9,0.0,1607232.0,Brötchen,649.67,0.0,22.088721461187216,3.291278538812783,Significantly warmer,very good,0
6034,2016-07-23,Saturday,3.0,25.38,9,0.0,1607233.0,Croissant,300.4,0.0,22.088721461187216,3.291278538812783,Significantly warmer,very good,0
6035,2016-07-23,Saturday,3.0,25.38,9,0.0,1607234.0,Konditorei,66.0,0.0,22.088721461187216,3.291278538812783,Significantly warmer,very good,0
6036,2016-07-23,Saturday,3.0,25.38,9,0.0,1607235.0,Kuchen,305.55,0.0,22.088721461187216,3.291278538812783,Significantly warmer,very good,0
13558,2016-07-23,Saturday,3.0,25.38,9,0.0,1607231.0,Saisonbrot,,0.0,22.088721461187216,3.291278538812783,Significantly warmer,very good,0
6037,2016-07-24,Sunday,0.0,25.25,10,0.0,1607241.0,Brot,92.79,0.0,22.088721461187216,3.161278538812784,Significantly warmer,very good,0
6038,2016-07-24,Sunday,0.0,25.25,10,0.0,1607242.0,Brötchen,642.67,0.0,22.088721461187216,3.161278538812784,Significantly warmer,very good,0
6039,2016-07-24,Sunday,0.0,25.25,10,0.0,1607243.0,Croissant,257.18,0.0,22.088721461187216,3.161278538812784,Significantly warmer,very good,0
6040,2016-07-24,Sunday,0.0,25.25,10,0.0,1607244.0,Konditorei,115.41,0.0,22.088721461187216,3.161278538812784,Significantly warmer,very good,0
6041,2016-07-24,Sunday,0.0,25.25,10,0.0,1607245.0,Kuchen,301.45,0.0,22.088721461187216,3.161278538812784,Significantly warmer,very good,0
13559,2016-07-24,Sunday,0.0,25.25,10,0.0,1607241.0,Saisonbrot,,0.0,22.088721461187216,3.161278538812784,Significantly warmer,very good,0
6042,2016-07-25,Monday,4.0,25.38,7,95.0,1607251.0,Brot,185.23,0.0,22.94689497716895,2.4331050228310502,Significantly warmer,very bad,0
6043,2016-07-25,Monday,4.0,25.38,7,95.0,1607252.0,Brötchen,578.14,0.0,22.94689497716895,2.4331050228310502,Significantly warmer,very bad,0
6044,2016-07-25,Monday,4.0,25.38,7,95.0,1607253.0,Croissant,282.73,0.0,22.94689497716895,2.4331050228310502,Significantly warmer,very bad,0
6045,2016-07-25,Monday,4.0,25.38,7,95.0,1607254.0,Konditorei,94.65,0.0,22.94689497716895,2.4331050228310502,Significantly warmer,very bad,0
6046,2016-07-25,Monday,4.0,25.38,7,95.0,1607255.0,Kuchen,270.8,0.0,22.94689497716895,2.4331050228310502,Significantly warmer,very bad,0
13560,2016-07-25,Monday,4.0,25.38,7,95.0,1607251.0,Saisonbrot,,0.0,22.94689497716895,2.4331050228310502,Significantly warmer,very bad,0
6047,2016-07-26,Tuesday,3.0,21.88,9,20.0,1607261.0,Brot,192.38,0.0,22.94689497716895,-1.0668949771689498,Slightly colder,okay,0
6048,2016-07-26,Tuesday,3.0,21.88,9,20.0,1607262.0,Brötchen,591.41,0.0,22.94689497716895,-1.0668949771689498,Slightly colder,okay,0
6049,2016-07-26,Tuesday,3.0,21.88,9,20.0,1607263.0,Croissant,311.19,0.0,22.94689497716895,-1.0668949771689498,Slightly colder,okay,0
13561,2016-07-26,Tuesday,3.0,21.88,9,20.0,1607261.0,Konditorei,,0.0,22.94689497716895,-1.0668949771689498,Slightly colder,okay,0
6050,2016-07-26,Tuesday,3.0,21.88,9,20.0,1607265.0,Kuchen,347.15,0.0,22.94689497716895,-1.0668949771689498,Slightly colder,okay,0
13562,2016-07-26,Tuesday,3.0,21.88,9,20.0,1607261.0,Saisonbrot,,0.0,22.94689497716895,-1.0668949771689498,Slightly colder,okay,0
6051,2016-07-27,Wednesday,4.0,21.38,6,0.0,1607271.0,Brot,160.0,0.0,22.94689497716895,-1.5668949771689498,Significantly colder,very good,0
6052,2016-07-27,Wednesday,4.0,21.38,6,0.0,1607272.0,Brötchen,599.47,0.0,22.94689497716895,-1.5668949771689498,Significantly colder,very good,0
6053,2016-07-27,Wednesday,4.0,21.38,6,0.0,1607273.0,Croissant,296.79,0.0,22.94689497716895,-1.5668949771689498,Significantly colder,very good,0
6054,2016-07-27,Wednesday,4.0,21.38,6,0.0,1607274.0,Konditorei,65.36,0.0,22.94689497716895,-1.5668949771689498,Significantly colder,very good,0
6055,2016-07-27,Wednesday,4.0,21.38,6,0.0,1607275.0,Kuchen,274.04,0.0,22.94689497716895,-1.5668949771689498,Significantly colder,very good,0
13563,2016-07-27,Wednesday,4.0,21.38,6,0.0,1607271.0,Saisonbrot,,0.0,22.94689497716895,-1.5668949771689498,Significantly colder,very good,0
6056,2016-07-28,Thursday,4.0,21.25,7,20.0,1607281.0,Brot,164.35,0.0,22.94689497716895,-1.6968949771689488,Significantly colder,okay,0
6057,2016-07-28,Thursday,4.0,21.25,7,20.0,1607282.0,Brötchen,589.82,0.0,22.94689497716895,-1.6968949771689488,Significantly colder,okay,0
6058,2016-07-28,Thursday,4.0,21.25,7,20.0,1607283.0,Croissant,339.77,0.0,22.94689497716895,-1.6968949771689488,Significantly colder,okay,0
6059,2016-07-28,Thursday,4.0,21.25,7,20.0,1607284.0,Konditorei,84.45,0.0,22.94689497716895,-1.6968949771689488,Significantly colder,okay,0
6060,2016-07-28,Thursday,4.0,21.25,7,20.0,1607285.0,Kuchen,319.55,0.0,22.94689497716895,-1.6968949771689488,Significantly colder,okay,0
13564,2016-07-28,Thursday,4.0,21.25,7,20.0,1607281.0,Saisonbrot,,0.0,22.94689497716895,-1.6968949771689488,Significantly colder,okay,0
6061,2016-07-29,Friday,6.0,21.0,10,65.0,1607291.0,Brot,177.67,0.0,22.94689497716895,-1.9468949771689488,Significantly colder,okay,0
6062,2016-07-29,Friday,6.0,21.0,10,65.0,1607292.0,Brötchen,585.74,0.0,22.94689497716895,-1.9468949771689488,Significantly colder,okay,0
6063,2016-07-29,Friday,6.0,21.0,10,65.0,1607293.0,Croissant,313.05,0.0,22.94689497716895,-1.9468949771689488,Significantly colder,okay,0
6064,2016-07-29,Friday,6.0,21.0,10,65.0,1607294.0,Konditorei,79.15,0.0,22.94689497716895,-1.9468949771689488,Significantly colder,okay,0
6065,2016-07-29,Friday,6.0,21.0,10,65.0,1607295.0,Kuchen,306.18,0.0,22.94689497716895,-1.9468949771689488,Significantly colder,okay,0
13565,2016-07-29,Friday,6.0,21.0,10,65.0,1607291.0,Saisonbrot,,0.0,22.94689497716895,-1.9468949771689488,Significantly colder,okay,0
6066,2016-07-30,Saturday,4.0,19.62,10,65.0,1607301.0,Brot,166.6,0.0,22.94689497716895,-3.326894977168948,Significantly colder,okay,0
6067,2016-07-30,Saturday,4.0,19.62,10,65.0,1607302.0,Brötchen,654.88,0.0,22.94689497716895,-3.326894977168948,Significantly colder,okay,0
6068,2016-07-30,Saturday,4.0,19.62,10,65.0,1607303.0,Croissant,396.98,0.0,22.94689497716895,-3.326894977168948,Significantly colder,okay,0
6069,2016-07-30,Saturday,4.0,19.62,10,65.0,1607304.0,Konditorei,79.47,0.0,22.94689497716895,-3.326894977168948,Significantly colder,okay,0
6070,2016-07-30,Saturday,4.0,19.62,10,65.0,1607305.0,Kuchen,271.14,0.0,22.94689497716895,-3.326894977168948,Significantly colder,okay,0
13566,2016-07-30,Saturday,4.0,19.62,10,65.0,1607301.0,Saisonbrot,,0.0,22.94689497716895,-3.326894977168948,Significantly colder,okay,0
6071,2016-07-31,Sunday,7.0,17.38,6,61.0,1607311.0,Brot,91.36,0.0,22.94689497716895,-5.56689497716895,Significantly colder,okay,0
6072,2016-07-31,Sunday,7.0,17.38,6,61.0,1607312.0,Brötchen,705.27,0.0,22.94689497716895,-5.56689497716895,Significantly colder,okay,0
6073,2016-07-31,Sunday,7.0,17.38,6,61.0,1607313.0,Croissant,352.72,0.0,22.94689497716895,-5.56689497716895,Significantly colder,okay,0
6074,2016-07-31,Sunday,7.0,17.38,6,61.0,1607314.0,Konditorei,113.61,0.0,22.94689497716895,-5.56689497716895,Significantly colder,okay,0
6075,2016-07-31,Sunday,7.0,17.38,6,61.0,1607315.0,Kuchen,339.54,0.0,22.94689497716895,-5.56689497716895,Significantly colder,okay,0
13567,2016-07-31,Sunday,7.0,17.38,6,61.0,1607311.0,Saisonbrot,,0.0,22.94689497716895,-5.56689497716895,Significantly colder,okay,0
6076,2016-08-01,Monday,3.0,18.5,14,61.0,1608011.0,Brot,161.44,0.0,21.4725,-2.9724999999999966,Significantly colder,okay,0
6077,2016-08-01,Monday,3.0,18.5,14,61.0,1608012.0,Brötchen,612.24,0.0,21.4725,-2.9724999999999966,Significantly colder,okay,0
6078,2016-08-01,Monday,3.0,18.5,14,61.0,1608013.0,Croissant,315.87,0.0,21.4725,-2.9724999999999966,Significantly colder,okay,0
6079,2016-08-01,Monday,3.0,18.5,14,61.0,1608014.0,Konditorei,76.28,0.0,21.4725,-2.9724999999999966,Significantly colder,okay,0
6080,2016-08-01,Monday,3.0,18.5,14,61.0,1608015.0,Kuchen,334.38,0.0,21.4725,-2.9724999999999966,Significantly colder,okay,0
13568,2016-08-01,Monday,3.0,18.5,14,61.0,1608011.0,Saisonbrot,,0.0,21.4725,-2.9724999999999966,Significantly colder,okay,0
6081,2016-08-02,Tuesday,4.0,19.75,7,20.0,1608021.0,Brot,135.72,0.0,21.4725,-1.7224999999999966,Significantly colder,okay,0
6082,2016-08-02,Tuesday,4.0,19.75,7,20.0,1608022.0,Brötchen,640.36,0.0,21.4725,-1.7224999999999966,Significantly colder,okay,0
6083,2016-08-02,Tuesday,4.0,19.75,7,20.0,1608023.0,Croissant,307.2,0.0,21.4725,-1.7224999999999966,Significantly colder,okay,0
6084,2016-08-02,Tuesday,4.0,19.75,7,20.0,1608024.0,Konditorei,94.73,0.0,21.4725,-1.7224999999999966,Significantly colder,okay,0
6085,2016-08-02,Tuesday,4.0,19.75,7,20.0,1608025.0,Kuchen,291.77,0.0,21.4725,-1.7224999999999966,Significantly colder,okay,0
13569,2016-08-02,Tuesday,4.0,19.75,7,20.0,1608021.0,Saisonbrot,,0.0,21.4725,-1.7224999999999966,Significantly colder,okay,0
6086,2016-08-03,Wednesday,7.0,19.38,9,61.0,1608031.0,Brot,160.93,0.0,21.4725,-2.0924999999999976,Significantly colder,okay,0
6087,2016-08-03,Wednesday,7.0,19.38,9,61.0,1608032.0,Brötchen,546.68,0.0,21.4725,-2.0924999999999976,Significantly colder,okay,0
6088,2016-08-03,Wednesday,7.0,19.38,9,61.0,1608033.0,Croissant,324.06,0.0,21.4725,-2.0924999999999976,Significantly colder,okay,0
6089,2016-08-03,Wednesday,7.0,19.38,9,61.0,1608034.0,Konditorei,125.3,0.0,21.4725,-2.0924999999999976,Significantly colder,okay,0
6090,2016-08-03,Wednesday,7.0,19.38,9,61.0,1608035.0,Kuchen,303.69,0.0,21.4725,-2.0924999999999976,Significantly colder,okay,0
13570,2016-08-03,Wednesday,7.0,19.38,9,61.0,1608031.0,Saisonbrot,,0.0,21.4725,-2.0924999999999976,Significantly colder,okay,0
6091,2016-08-04,Thursday,6.0,20.38,11,61.0,1608041.0,Brot,190.14,0.0,21.4725,-1.0924999999999976,Slightly colder,okay,0
6092,2016-08-04,Thursday,6.0,20.38,11,61.0,1608042.0,Brötchen,572.94,0.0,21.4725,-1.0924999999999976,Slightly colder,okay,0
