Datum,Temperatur,id,Warengruppe,Umsatz,Year,Week,AverageTemp,Temp_vs_Avg
2015-10-07,13.0,1510074.0,4.0,86.78,2015,41,13.285054347826087,Normal
2015-10-07,13.0,1510075.0,5.0,266.7,2015,41,13.285054347826087,Normal
2015-10-08,11.88,1510081.0,1.0,126.32,2015,41,13.285054347826087,Slightly colder
2015-10-08,11.88,1510082.0,2.0,322.61,2015,41,13.285054347826087,Slightly colder
2015-10-08,11.88,1510083.0,3.0,137.8,2015,41,13.285054347826087,Slightly colder
2015-10-08,11.88,1510084.0,4.0,43.17,2015,41,13.285054347826087,Slightly colder
2015-10-08,11.88,1510085.0,5.0,279.23,2015,41,13.285054347826087,Slightly colder
2015-10-09,11.12,1510091.0,1.0,149.25,2015,41,13.285054347826087,Significantly colder
2015-10-09,11.12,1510092.0,2.0,368.42,2015,41,13.285054347826087,Significantly colder
2015-10-09,11.12,1510093.0,3.0,124.48,2015,41,13.285054347826087,Significantly colder
2015-10-09,11.12,1510094.0,4.0,59.52,2015,41,13.285054347826087,Significantly colder
2015-10-09,11.12,1510095.0,5.0,347.19,2015,41,13.285054347826087,Significantly colder
2015-10-10,9.75,1510101.0,1.0,142.82,2015,41,13.285054347826087,Significantly colder
2015-10-10,9.75,1510102.0,2.0,443.62,2015,41,13.285054347826087,Significantly colder
2015-10-10,9.75,1510103.0,3.0,233.98,2015,41,13.285054347826087,Significantly colder
2015-10-10,9.75,1510104.0,4.0,72.1,2015,41,13.285054347826087,Significantly colder
2015-10-10,9.75,1510105.0,5.0,308.71,2015,41,13.285054347826087,Significantly colder
2015-10-11,10.25,1510111.0,1.0,86.96,2015,41,13.285054347826087,Significantly colder
2015-10-11,10.25,1510112.0,2.0,557.72,2015,41,13.285054347826087,Significantly colder
2015-10-11,10.25,1510113.0,3.0,195.71,2015,41,13.285054347826087,Significantly colder
2015-10-11,10.25,1510114.0,4.0,111.58,2015,41,13.285054347826087,Significantly colder
2015-10-11,10.25,1510115.0,5.0,331.34,2015,41,13.285054347826087,Significantly colder
2015-10-12,8.62,1510121.0,1.0,192.29,2015,42,12.11745945945946,Significantly colder
2015-10-12,8.62,1510122.0,2.0,377.93,2015,42,12.11745945945946,Significantly colder
2015-10-12,8.62,1510123.0,3.0,161.49,2015,42,12.11745945945946,Significantly colder
2015-10-12,8.62,1510124.0,4.0,106.58,2015,42,12.11745945945946,Significantly colder
2015-10-12,8.62,1510125.0,5.0,269.15,2015,42,12.11745945945946,Significantly colder
2015-10-13,7.75,1510131.0,1.0,121.89,2015,42,12.11745945945946,Significantly colder
2015-10-13,7.75,1510132.0,2.0,346.37,2015,42,12.11745945945946,Significantly colder
2015-10-13,7.75,1510133.0,3.0,131.66,2015,42,12.11745945945946,Significantly colder
2015-10-13,7.75,1510134.0,4.0,65.48,2015,42,12.11745945945946,Significantly colder
2015-10-13,7.75,1510135.0,5.0,272.22,2015,42,12.11745945945946,Significantly colder
2015-10-14,9.0,1510141.0,1.0,111.05,2015,42,12.11745945945946,Significantly colder
2015-10-14,9.0,1510142.0,2.0,372.05,2015,42,12.11745945945946,Significantly colder
2015-10-14,9.0,1510143.0,3.0,149.54,2015,42,12.11745945945946,Significantly colder
2015-10-14,9.0,1510144.0,4.0,83.19,2015,42,12.11745945945946,Significantly colder
2015-10-14,9.0,1510145.0,5.0,263.75,2015,42,12.11745945945946,Significantly colder
2015-10-15,10.38,1510151.0,1.0,137.96,2015,42,12.11745945945946,Slightly colder
2015-10-15,10.38,1510152.0,2.0,345.97,2015,42,12.11745945945946,Slightly colder
2015-10-15,10.38,1510153.0,3.0,169.67,2015,42,12.11745945945946,Slightly colder
2015-10-15,10.38,1510154.0,4.0,65.77,2015,42,12.11745945945946,Slightly colder
2015-10-15,10.38,1510155.0,5.0,310.68,2015,42,12.11745945945946,Slightly colder
2015-10-16,10.0,1510161.0,1.0,152.38,2015,42,12.11745945945946,Significantly colder
2015-10-16,10.0,1510162.0,2.0,384.2,2015,42,12.11745945945946,Significantly colder
2015-10-16,10.0,1510163.0,3.0,174.42,2015,42,12.11745945945946,Significantly colder
2015-10-16,10.0,1510164.0,4.0,65.4,2015,42,12.11745945945946,Significantly colder
2015-10-16,10.0,1510165.0,5.0,363.02,2015,42,12.11745945945946,Significantly colder
2015-10-17,10.75,1510171.0,1.0,156.79,2015,42,12.11745945945946,Slightly colder
2015-10-17,10.75,1510172.0,2.0,521.13,2015,42,12.11745945945946,Slightly colder
2015-10-17,10.75,1510173.0,3.0,212.15,2015,42,12.11745945945946,Slightly colder
2015-10-17,10.75,1510174.0,4.0,93.67,2015,42,12.11745945945946,Slightly colder
2015-10-17,10.75,1510175.0,5.0,345.92,2015,42,12.11745945945946,Slightly colder
2015-10-18,11.12,1510181.0,1.0,23.11,2015,42,12.11745945945946,Slightly colder
2015-10-18,11.12,1510182.0,2.0,453.29,2015,42,12.11745945945946,Slightly colder
2015-10-18,11.12,1510183.0,3.0,146.24,2015,42,12.11745945945946,Slightly colder
2015-10-18,11.12,1510184.0,4.0,99.59,2015,42,12.11745945945946,Slightly colder
2015-10-18,11.12,1510185.0,5.0,243.18,2015,42,12.11745945945946,Slightly colder
2015-10-19,9.25,1510191.0,1.0,110.89,2015,43,12.365502645502644,Significantly colder
2015-10-19,9.25,1510192.0,2.0,398.12,2015,43,12.365502645502644,Significantly colder
2015-10-19,9.25,1510193.0,3.0,164.79,2015,43,12.365502645502644,Significantly colder
2015-10-19,9.25,1510194.0,4.0,86.03,2015,43,12.365502645502644,Significantly colder
2015-10-19,9.25,1510195.0,5.0,227.85,2015,43,12.365502645502644,Significantly colder
2015-10-20,10.25,1510201.0,1.0,100.85,2015,43,12.365502645502644,Significantly colder
2015-10-20,10.25,1510202.0,2.0,366.39,2015,43,12.365502645502644,Significantly colder
2015-10-20,10.25,1510203.0,3.0,174.7,2015,43,12.365502645502644,Significantly colder
2015-10-20,10.25,1510204.0,4.0,66.86,2015,43,12.365502645502644,Significantly colder
2015-10-20,10.25,1510205.0,5.0,262.53,2015,43,12.365502645502644,Significantly colder
2015-10-21,11.25,1510211.0,1.0,112.59,2015,43,12.365502645502644,Slightly colder
2015-10-21,11.25,1510212.0,2.0,394.6,2015,43,12.365502645502644,Slightly colder
2015-10-21,11.25,1510213.0,3.0,165.75,2015,43,12.365502645502644,Slightly colder
2015-10-21,11.25,1510214.0,4.0,75.68,2015,43,12.365502645502644,Slightly colder
2015-10-21,11.25,1510215.0,5.0,301.57,2015,43,12.365502645502644,Slightly colder
2015-10-22,12.25,1510221.0,1.0,120.6,2015,43,12.365502645502644,Normal
2015-10-22,12.25,1510222.0,2.0,409.1,2015,43,12.365502645502644,Normal
2015-10-22,12.25,1510223.0,3.0,151.87,2015,43,12.365502645502644,Normal
2015-10-22,12.25,1510224.0,4.0,69.4,2015,43,12.365502645502644,Normal
2015-10-22,12.25,1510225.0,5.0,235.62,2015,43,12.365502645502644,Normal
2015-10-23,13.38,1510231.0,1.0,170.6,2015,43,12.365502645502644,Slightly warmer
2015-10-23,13.38,1510232.0,2.0,430.88,2015,43,12.365502645502644,Slightly warmer
2015-10-23,13.38,1510233.0,3.0,164.82,2015,43,12.365502645502644,Slightly warmer
2015-10-23,13.38,1510234.0,4.0,94.91,2015,43,12.365502645502644,Slightly warmer
2015-10-23,13.38,1510235.0,5.0,314.63,2015,43,12.365502645502644,Slightly warmer
2015-10-24,12.38,1510241.0,1.0,156.65,2015,43,12.365502645502644,Normal
2015-10-24,12.38,1510242.0,2.0,463.36,2015,43,12.365502645502644,Normal
2015-10-24,12.38,1510243.0,3.0,217.93,2015,43,12.365502645502644,Normal
2015-10-24,12.38,1510244.0,4.0,77.4,2015,43,12.365502645502644,Normal
2015-10-24,12.38,1510245.0,5.0,445.93,2015,43,12.365502645502644,Normal
2015-10-25,12.25,1510251.0,1.0,61.41,2015,43,12.365502645502644,Normal
2015-10-25,12.25,1510252.0,2.0,384.85,2015,43,12.365502645502644,Normal
2015-10-25,12.25,1510253.0,3.0,140.92,2015,43,12.365502645502644,Normal
2015-10-25,12.25,1510254.0,4.0,164.47,2015,43,12.365502645502644,Normal
2015-10-25,12.25,1510255.0,5.0,284.15,2015,43,12.365502645502644,Normal
2015-10-26,11.38,1510261.0,1.0,133.32,2015,44,10.569064039408866,Slightly warmer
2015-10-26,11.38,1510262.0,2.0,328.74,2015,44,10.569064039408866,Slightly warmer
2015-10-26,11.38,1510263.0,3.0,152.92,2015,44,10.569064039408866,Slightly warmer
2015-10-26,11.38,1510264.0,4.0,105.13,2015,44,10.569064039408866,Slightly warmer
2015-10-26,11.38,1510265.0,5.0,266.18,2015,44,10.569064039408866,Slightly warmer
2015-10-27,10.75,1510271.0,1.0,83.24,2015,44,10.569064039408866,Normal
2015-10-27,10.75,1510272.0,2.0,331.47,2015,44,10.569064039408866,Normal
2015-10-27,10.75,1510273.0,3.0,136.7,2015,44,10.569064039408866,Normal
2015-10-27,10.75,1510274.0,4.0,71.69,2015,44,10.569064039408866,Normal
2015-10-27,10.75,1510275.0,5.0,268.25,2015,44,10.569064039408866,Normal
2015-10-28,11.25,1510281.0,1.0,90.94,2015,44,10.569064039408866,Slightly warmer
2015-10-28,11.25,1510282.0,2.0,304.01,2015,44,10.569064039408866,Slightly warmer
2015-10-28,11.25,1510283.0,3.0,125.69,2015,44,10.569064039408866,Slightly warmer
2015-10-28,11.25,1510284.0,4.0,93.08,2015,44,10.569064039408866,Slightly warmer
2015-10-28,11.25,1510285.0,5.0,268.43,2015,44,10.569064039408866,Slightly warmer
2015-10-29,10.5,1510291.0,1.0,149.47,2015,44,10.569064039408866,Normal
2015-10-29,10.5,1510292.0,2.0,306.43,2015,44,10.569064039408866,Normal
2015-10-29,10.5,1510293.0,3.0,138.88,2015,44,10.569064039408866,Normal
2015-10-29,10.5,1510294.0,4.0,50.56,2015,44,10.569064039408866,Normal
2015-10-29,10.5,1510295.0,5.0,253.47,2015,44,10.569064039408866,Normal
2015-10-30,11.38,1510301.0,1.0,105.51,2015,44,10.569064039408866,Slightly warmer
2015-10-30,11.38,1510302.0,2.0,337.1,2015,44,10.569064039408866,Slightly warmer
2015-10-30,11.38,1510303.0,3.0,114.73,2015,44,10.569064039408866,Slightly warmer
2015-10-30,11.38,1510304.0,4.0,103.79,2015,44,10.569064039408866,Slightly warmer
2015-10-30,11.38,1510305.0,5.0,266.47,2015,44,10.569064039408866,Slightly warmer
2015-10-31,11.75,1510311.0,1.0,115.51,2015,44,10.569064039408866,Slightly warmer
2015-10-31,11.75,1510312.0,2.0,377.8,2015,44,10.569064039408866,Slightly warmer
2015-10-31,11.75,1510313.0,3.0,136.92,2015,44,10.569064039408866,Slightly warmer
2015-10-31,11.75,1510314.0,4.0,88.97,2015,44,10.569064039408866,Slightly warmer
2015-10-31,11.75,1510315.0,5.0,292.78,2015,44,10.569064039408866,Slightly warmer
2015-11-01,10.75,1511011.0,1.0,82.89,2015,44,10.569064039408866,Normal
2015-11-01,10.75,1511012.0,2.0,469.03,2015,44,10.569064039408866,Normal
2015-11-01,10.75,1511013.0,3.0,131.22,2015,44,10.569064039408866,Normal
2015-11-01,10.75,1511014.0,4.0,121.79,2015,44,10.569064039408866,Normal
2015-11-01,10.75,1511015.0,5.0,307.4,2015,44,10.569064039408866,Normal
2015-11-02,9.75,1511021.0,1.0,122.85,2015,45,7.970733944954129,Slightly warmer
2015-11-02,9.75,1511022.0,2.0,285.16,2015,45,7.970733944954129,Slightly warmer
2015-11-02,9.75,1511023.0,3.0,116.53,2015,45,7.970733944954129,Slightly warmer
2015-11-02,9.75,1511024.0,4.0,72.57,2015,45,7.970733944954129,Slightly warmer
2015-11-02,9.75,1511025.0,5.0,222.32,2015,45,7.970733944954129,Slightly warmer
2015-11-02,9.75,1511026.0,6.0,54.48,2015,45,7.970733944954129,Slightly warmer
2015-11-03,5.12,1511031.0,1.0,84.55,2015,45,7.970733944954129,Significantly colder
2015-11-03,5.12,1511032.0,2.0,227.37,2015,45,7.970733944954129,Significantly colder
2015-11-03,5.12,1511033.0,3.0,85.75,2015,45,7.970733944954129,Significantly colder
2015-11-03,5.12,1511034.0,4.0,80.57,2015,45,7.970733944954129,Significantly colder
2015-11-03,5.12,1511035.0,5.0,241.44,2015,45,7.970733944954129,Significantly colder
2015-11-03,5.12,1511036.0,6.0,36.93,2015,45,7.970733944954129,Significantly colder
2015-11-04,8.0,1511041.0,1.0,98.2,2015,45,7.970733944954129,Normal
2015-11-04,8.0,1511042.0,2.0,256.06,2015,45,7.970733944954129,Normal
2015-11-04,8.0,1511043.0,3.0,108.36,2015,45,7.970733944954129,Normal
2015-11-04,8.0,1511045.0,5.0,233.56,2015,45,7.970733944954129,Normal
2015-11-05,13.38,1511051.0,1.0,95.56,2015,45,7.970733944954129,Significantly warmer
2015-11-05,13.38,1511052.0,2.0,274.75,2015,45,7.970733944954129,Significantly warmer
2015-11-05,13.38,1511053.0,3.0,104.66,2015,45,7.970733944954129,Significantly warmer
2015-11-05,13.38,1511054.0,4.0,76.18,2015,45,7.970733944954129,Significantly warmer
2015-11-05,13.38,1511055.0,5.0,257.04,2015,45,7.970733944954129,Significantly warmer
2015-11-05,13.38,1511056.0,6.0,36.01,2015,45,7.970733944954129,Significantly warmer
2015-11-06,13.75,1511061.0,1.0,70.89,2015,45,7.970733944954129,Significantly warmer
2015-11-06,13.75,1511062.0,2.0,246.39,2015,45,7.970733944954129,Significantly warmer
2015-11-06,13.75,1511063.0,3.0,88.93,2015,45,7.970733944954129,Significantly warmer
2015-11-06,13.75,1511064.0,4.0,92.91,2015,45,7.970733944954129,Significantly warmer
2015-11-06,13.75,1511065.0,5.0,186.69,2015,45,7.970733944954129,Significantly warmer
2015-11-06,13.75,1511066.0,6.0,23.47,2015,45,7.970733944954129,Significantly warmer
2015-11-07,14.62,1511071.0,1.0,122.56,2015,45,7.970733944954129,Significantly warmer
2015-11-07,14.62,1511072.0,2.0,350.22,2015,45,7.970733944954129,Significantly warmer
2015-11-07,14.62,1511073.0,3.0,140.45,2015,45,7.970733944954129,Significantly warmer
2015-11-07,14.62,1511074.0,4.0,39.77,2015,45,7.970733944954129,Significantly warmer
2015-11-07,14.62,1511075.0,5.0,220.61,2015,45,7.970733944954129,Significantly warmer
2015-11-08,13.0,1511081.0,1.0,84.14,2015,45,7.970733944954129,Significantly warmer
2015-11-08,13.0,1511082.0,2.0,466.54,2015,45,7.970733944954129,Significantly warmer
2015-11-08,13.0,1511083.0,3.0,152.61,2015,45,7.970733944954129,Significantly warmer
2015-11-08,13.0,1511084.0,4.0,127.54,2015,45,7.970733944954129,Significantly warmer
2015-11-08,13.0,1511085.0,5.0,328.25,2015,45,7.970733944954129,Significantly warmer
2015-11-08,13.0,1511086.0,6.0,51.5,2015,45,7.970733944954129,Significantly warmer
2015-11-09,12.0,1511091.0,1.0,142.25,2015,46,8.469819004524886,Significantly warmer
2015-11-09,12.0,1511092.0,2.0,266.49,2015,46,8.469819004524886,Significantly warmer
2015-11-09,12.0,1511093.0,3.0,106.91,2015,46,8.469819004524886,Significantly warmer
2015-11-09,12.0,1511094.0,4.0,53.41,2015,46,8.469819004524886,Significantly warmer
2015-11-09,12.0,1511095.0,5.0,186.87,2015,46,8.469819004524886,Significantly warmer
2015-11-09,12.0,1511096.0,6.0,34.19,2015,46,8.469819004524886,Significantly warmer
2015-11-10,15.0,1511101.0,1.0,54.25,2015,46,8.469819004524886,Significantly warmer
2015-11-10,15.0,1511102.0,2.0,237.91,2015,46,8.469819004524886,Significantly warmer
2015-11-10,15.0,1511103.0,3.0,77.26,2015,46,8.469819004524886,Significantly warmer
2015-11-10,15.0,1511104.0,4.0,65.04,2015,46,8.469819004524886,Significantly warmer
2015-11-10,15.0,1511105.0,5.0,195.4,2015,46,8.469819004524886,Significantly warmer
2015-11-10,15.0,1511106.0,6.0,31.81,2015,46,8.469819004524886,Significantly warmer
2015-11-11,13.62,1511111.0,1.0,97.4,2015,46,8.469819004524886,Significantly warmer
2015-11-11,13.62,1511112.0,2.0,214.42,2015,46,8.469819004524886,Significantly warmer
2015-11-11,13.62,1511113.0,3.0,89.03,2015,46,8.469819004524886,Significantly warmer
2015-11-11,13.62,1511114.0,4.0,56.97,2015,46,8.469819004524886,Significantly warmer
2015-11-11,13.62,1511115.0,5.0,210.18,2015,46,8.469819004524886,Significantly warmer
2015-11-11,13.62,1511116.0,6.0,56.27,2015,46,8.469819004524886,Significantly warmer
2015-11-12,13.12,1511121.0,1.0,68.13,2015,46,8.469819004524886,Significantly warmer
2015-11-12,13.12,1511122.0,2.0,240.97,2015,46,8.469819004524886,Significantly warmer
2015-11-12,13.12,1511123.0,3.0,114.17,2015,46,8.469819004524886,Significantly warmer
2015-11-12,13.12,1511124.0,4.0,66.79,2015,46,8.469819004524886,Significantly warmer
2015-11-12,13.12,1511125.0,5.0,216.24,2015,46,8.469819004524886,Significantly warmer
2015-11-12,13.12,1511126.0,6.0,28.28,2015,46,8.469819004524886,Significantly warmer
2015-11-13,11.75,1511131.0,1.0,137.78,2015,46,8.469819004524886,Significantly warmer
2015-11-13,11.75,1511132.0,2.0,264.15,2015,46,8.469819004524886,Significantly warmer
2015-11-13,11.75,1511133.0,3.0,89.96,2015,46,8.469819004524886,Significantly warmer
2015-11-13,11.75,1511134.0,4.0,72.33,2015,46,8.469819004524886,Significantly warmer
2015-11-13,11.75,1511135.0,5.0,214.87,2015,46,8.469819004524886,Significantly warmer
2015-11-14,8.12,1511141.0,1.0,111.44,2015,46,8.469819004524886,Normal
2015-11-14,8.12,1511142.0,2.0,347.61,2015,46,8.469819004524886,Normal
2015-11-14,8.12,1511143.0,3.0,113.07,2015,46,8.469819004524886,Normal
2015-11-14,8.12,1511144.0,4.0,62.84,2015,46,8.469819004524886,Normal
2015-11-14,8.12,1511145.0,5.0,264.79,2015,46,8.469819004524886,Normal
2015-11-14,8.12,1511146.0,6.0,43.98,2015,46,8.469819004524886,Normal
2015-11-15,8.5,1511151.0,1.0,51.15,2015,46,8.469819004524886,Normal
2015-11-15,8.5,1511152.0,2.0,483.16,2015,46,8.469819004524886,Normal
2015-11-15,8.5,1511153.0,3.0,119.69,2015,46,8.469819004524886,Normal
2015-11-15,8.5,1511154.0,4.0,134.8,2015,46,8.469819004524886,Normal
2015-11-15,8.5,1511155.0,5.0,277.58,2015,46,8.469819004524886,Normal
2015-11-15,8.5,1511156.0,6.0,20.29,2015,46,8.469819004524886,Normal
2015-11-16,12.25,1511161.0,1.0,105.43,2015,47,6.897798165137615,Significantly warmer
2015-11-16,12.25,1511162.0,2.0,257.91,2015,47,6.897798165137615,Significantly warmer
2015-11-16,12.25,1511163.0,3.0,98.61,2015,47,6.897798165137615,Significantly warmer
2015-11-16,12.25,1511164.0,4.0,67.99,2015,47,6.897798165137615,Significantly warmer
2015-11-16,12.25,1511165.0,5.0,244.05,2015,47,6.897798165137615,Significantly warmer
2015-11-17,10.75,1511171.0,1.0,100.4,2015,47,6.897798165137615,Significantly warmer
2015-11-17,10.75,1511172.0,2.0,236.56,2015,47,6.897798165137615,Significantly warmer
2015-11-17,10.75,1511173.0,3.0,72.78,2015,47,6.897798165137615,Significantly warmer
2015-11-17,10.75,1511174.0,4.0,59.61,2015,47,6.897798165137615,Significantly warmer
2015-11-17,10.75,1511175.0,5.0,190.31,2015,47,6.897798165137615,Significantly warmer
2015-11-17,10.75,1511176.0,6.0,35.36,2015,47,6.897798165137615,Significantly warmer
2015-11-18,10.75,1511181.0,1.0,114.49,2015,47,6.897798165137615,Significantly warmer
2015-11-18,10.75,1511182.0,2.0,198.91,2015,47,6.897798165137615,Significantly warmer
2015-11-18,10.75,1511183.0,3.0,56.1,2015,47,6.897798165137615,Significantly warmer
2015-11-18,10.75,1511184.0,4.0,49.67,2015,47,6.897798165137615,Significantly warmer
2015-11-18,10.75,1511185.0,5.0,206.41,2015,47,6.897798165137615,Significantly warmer
2015-11-18,10.75,1511186.0,6.0,28.02,2015,47,6.897798165137615,Significantly warmer
2015-11-19,10.12,1511191.0,1.0,134.99,2015,47,6.897798165137615,Significantly warmer
2015-11-19,10.12,1511192.0,2.0,243.79,2015,47,6.897798165137615,Significantly warmer
2015-11-19,10.12,1511193.0,3.0,69.92,2015,47,6.897798165137615,Significantly warmer
2015-11-19,10.12,1511194.0,4.0,57.76,2015,47,6.897798165137615,Significantly warmer
2015-11-19,10.12,1511195.0,5.0,205.44,2015,47,6.897798165137615,Significantly warmer
2015-11-19,10.12,1511196.0,6.0,12.94,2015,47,6.897798165137615,Significantly warmer
2015-11-20,7.75,1511201.0,1.0,74.72,2015,47,6.897798165137615,Slightly warmer
2015-11-20,7.75,1511202.0,2.0,227.86,2015,47,6.897798165137615,Slightly warmer
2015-11-20,7.75,1511203.0,3.0,68.23,2015,47,6.897798165137615,Slightly warmer
2015-11-20,7.75,1511204.0,4.0,79.65,2015,47,6.897798165137615,Slightly warmer
2015-11-20,7.75,1511205.0,5.0,187.28,2015,47,6.897798165137615,Slightly warmer
2015-11-21,4.5,1511211.0,1.0,101.4,2015,47,6.897798165137615,Significantly colder
2015-11-21,4.5,1511212.0,2.0,364.0,2015,47,6.897798165137615,Significantly colder
2015-11-21,4.5,1511213.0,3.0,94.55,2015,47,6.897798165137615,Significantly colder
2015-11-21,4.5,1511214.0,4.0,84.62,2015,47,6.897798165137615,Significantly colder
2015-11-21,4.5,1511215.0,5.0,218.27,2015,47,6.897798165137615,Significantly colder
2015-11-21,4.5,1511216.0,6.0,56.14,2015,47,6.897798165137615,Significantly colder
2015-11-22,2.25,1511221.0,1.0,24.8,2015,47,6.897798165137615,Significantly colder
2015-11-22,2.25,1511222.0,2.0,412.36,2015,47,6.897798165137615,Significantly colder
2015-11-22,2.25,1511223.0,3.0,112.86,2015,47,6.897798165137615,Significantly colder
2015-11-22,2.25,1511224.0,4.0,147.39,2015,47,6.897798165137615,Significantly colder
2015-11-22,2.25,1511225.0,5.0,254.86,2015,47,6.897798165137615,Significantly colder
2015-11-22,2.25,1511226.0,6.0,36.35,2015,47,6.897798165137615,Significantly colder
2015-11-23,3.12,1511231.0,1.0,154.76,2015,48,4.636742081447964,Slightly colder
2015-11-23,3.12,1511232.0,2.0,252.71,2015,48,4.636742081447964,Slightly colder
2015-11-23,3.12,1511233.0,3.0,80.84,2015,48,4.636742081447964,Slightly colder
2015-11-23,3.12,1511234.0,4.0,92.34,2015,48,4.636742081447964,Slightly colder
2015-11-23,3.12,1511235.0,5.0,219.56,2015,48,4.636742081447964,Slightly colder
2015-11-23,3.12,1511236.0,6.0,141.26,2015,48,4.636742081447964,Slightly colder
