Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche
2016-02-08,7.0,8.5,16,63.0,1602082.0,2.0,244.238888656956,
2016-02-08,7.0,8.5,16,63.0,1602083.0,3.0,102.447839075974,
2016-02-08,7.0,8.5,16,63.0,1602084.0,4.0,96.833635728181,
2016-02-08,7.0,8.5,16,63.0,1602085.0,5.0,255.243360918052,
2016-02-09,5.0,6.75,15,61.0,1602091.0,1.0,89.5365624321665,
2016-02-09,5.0,6.75,15,61.0,1602092.0,2.0,291.262085727926,
2016-02-09,5.0,6.75,15,61.0,1602093.0,3.0,87.6022418913691,
2016-02-09,5.0,6.75,15,61.0,1602094.0,4.0,153.905138423558,
2016-02-09,5.0,6.75,15,61.0,1602095.0,5.0,297.961151843249,
2016-02-10,7.0,3.75,9,61.0,1602101.0,1.0,64.7482479156876,
2016-02-10,7.0,3.75,9,61.0,1602102.0,2.0,257.330664582919,
2016-02-10,7.0,3.75,9,61.0,1602103.0,3.0,80.2737824771539,
2016-02-10,7.0,3.75,9,61.0,1602104.0,4.0,112.819376255663,
2016-02-10,7.0,3.75,9,61.0,1602105.0,5.0,264.725463895975,
2016-02-11,7.0,5.25,7,61.0,1602111.0,1.0,90.7630000858516,
2016-02-11,7.0,5.25,7,61.0,1602112.0,2.0,297.503299343127,
2016-02-11,7.0,5.25,7,61.0,1602113.0,3.0,91.3535120777711,
2016-02-11,7.0,5.25,7,61.0,1602114.0,4.0,213.646592245021,
2016-02-11,7.0,5.25,7,61.0,1602115.0,5.0,238.742990743532,
2016-02-12,7.0,3.5,6,61.0,1602121.0,1.0,92.3826818576777,
2016-02-12,7.0,3.5,6,61.0,1602122.0,2.0,240.946116831232,
2016-02-12,7.0,3.5,6,61.0,1602123.0,3.0,69.5290464094912,
2016-02-12,7.0,3.5,6,61.0,1602124.0,4.0,108.396239900431,
2016-02-12,7.0,3.5,6,61.0,1602125.0,5.0,248.745906434891,
2016-02-13,6.0,2.0,8,20.0,1602131.0,1.0,124.492562694277,
2016-02-13,6.0,2.0,8,20.0,1602132.0,2.0,426.139933426771,
2016-02-13,6.0,2.0,8,20.0,1602133.0,3.0,100.464402718773,
2016-02-13,6.0,2.0,8,20.0,1602134.0,4.0,224.433711584056,
2016-02-13,6.0,2.0,8,20.0,1602135.0,5.0,316.769995118842,
2016-02-14,8.0,2.875,20,61.0,1602141.0,1.0,75.4669049257995,
2016-02-14,8.0,2.875,20,61.0,1602142.0,2.0,468.275277107278,
2016-02-14,8.0,2.875,20,61.0,1602143.0,3.0,131.727380612779,
2016-02-14,8.0,2.875,20,61.0,1602144.0,4.0,220.15722489461,
2016-02-14,8.0,2.875,20,61.0,1602145.0,5.0,336.658840303804,
2016-02-15,8.0,0.75,14,,1602151.0,1.0,136.432230966611,
2016-02-15,8.0,0.75,14,,1602152.0,2.0,290.195276965657,
2016-02-15,8.0,0.75,14,,1602153.0,3.0,108.081387650254,
2016-02-15,8.0,0.75,14,,1602154.0,4.0,116.618502038729,
2016-02-15,8.0,0.75,14,,1602155.0,5.0,249.707515047971,
2016-02-16,0.0,2.125,5,,1602161.0,1.0,68.0478380664933,
2016-02-16,0.0,2.125,5,,1602162.0,2.0,275.870590746456,
2016-02-16,0.0,2.125,5,,1602163.0,3.0,99.6986074709854,
2016-02-16,0.0,2.125,5,,1602164.0,4.0,177.333347977201,
2016-02-16,0.0,2.125,5,,1602165.0,5.0,306.515144107154,
2016-02-17,1.0,1.75,10,0.0,1602171.0,1.0,115.322591894885,
2016-02-17,1.0,1.75,10,0.0,1602172.0,2.0,282.850720027412,
2016-02-17,1.0,1.75,10,0.0,1602173.0,3.0,84.1453099145737,
2016-02-17,1.0,1.75,10,0.0,1602174.0,4.0,146.146021592095,
2016-02-17,1.0,1.75,10,0.0,1602175.0,5.0,320.150911639512,
2016-02-18,5.0,1.875,6,10.0,1602181.0,1.0,130.016478349823,
2016-02-18,5.0,1.875,6,10.0,1602182.0,2.0,328.449175370905,
2016-02-18,5.0,1.875,6,10.0,1602183.0,3.0,101.652557123811,
2016-02-18,5.0,1.875,6,10.0,1602184.0,4.0,153.394623375255,
2016-02-18,5.0,1.875,6,10.0,1602185.0,5.0,290.788498756095,
2016-02-19,7.0,3.25,6,61.0,1602191.0,1.0,121.1062736985,
2016-02-19,7.0,3.25,6,61.0,1602192.0,2.0,322.078092028064,
2016-02-19,7.0,3.25,6,61.0,1602193.0,3.0,92.6908944831849,
2016-02-19,7.0,3.25,6,61.0,1602194.0,4.0,152.787510282685,
2016-02-19,7.0,3.25,6,61.0,1602195.0,5.0,294.632772928121,
2016-02-20,7.0,6.0,12,61.0,1602201.0,1.0,85.2473137621134,
2016-02-20,7.0,6.0,12,61.0,1602202.0,2.0,443.775109403269,
2016-02-20,7.0,6.0,12,61.0,1602203.0,3.0,91.426660400694,
2016-02-20,7.0,6.0,12,61.0,1602204.0,4.0,213.898160134037,
2016-02-20,7.0,6.0,12,61.0,1602205.0,5.0,337.413464406758,
2016-02-21,7.0,6.875,12,61.0,1602211.0,1.0,57.7117326850023,
2016-02-21,7.0,6.875,12,61.0,1602212.0,2.0,498.815874652613,
2016-02-21,7.0,6.875,12,61.0,1602213.0,3.0,121.873805988119,
2016-02-21,7.0,6.875,12,61.0,1602214.0,4.0,320.052214571435,
2016-02-21,7.0,6.875,12,61.0,1602215.0,5.0,429.951884660272,
2016-02-22,6.0,5.875,15,61.0,1602221.0,1.0,64.1054034695987,
2016-02-22,6.0,5.875,15,61.0,1602222.0,2.0,236.927035507922,
2016-02-22,6.0,5.875,15,61.0,1602223.0,3.0,72.3768680167102,
2016-02-22,6.0,5.875,15,61.0,1602224.0,4.0,71.5677280034024,
2016-02-22,6.0,5.875,15,61.0,1602225.0,5.0,163.428117167892,
2016-02-23,4.0,6.125,17,61.0,1602231.0,1.0,70.6172908787781,
2016-02-23,4.0,6.125,17,61.0,1602232.0,2.0,260.990205479987,
2016-02-23,4.0,6.125,17,61.0,1602233.0,3.0,107.661963735703,
2016-02-23,4.0,6.125,17,61.0,1602234.0,4.0,134.376094213944,
2016-02-23,4.0,6.125,17,61.0,1602235.0,5.0,161.605017964107,
2016-02-24,3.0,4.0,15,61.0,1602241.0,1.0,85.7581547356481,
2016-02-24,3.0,4.0,15,61.0,1602242.0,2.0,242.649924353059,
2016-02-24,3.0,4.0,15,61.0,1602243.0,3.0,83.7317916112599,
2016-02-24,3.0,4.0,15,61.0,1602244.0,4.0,64.0301172684115,
2016-02-24,3.0,4.0,15,61.0,1602245.0,5.0,210.768634223775,
2016-02-25,6.0,3.5,10,53.0,1602251.0,1.0,115.0558696768,
2016-02-25,6.0,3.5,10,53.0,1602252.0,2.0,237.155536345003,
2016-02-25,6.0,3.5,10,53.0,1602253.0,3.0,58.8933306111358,
2016-02-25,6.0,3.5,10,53.0,1602254.0,4.0,60.216970582095,
2016-02-25,6.0,3.5,10,53.0,1602255.0,5.0,195.261407386158,
2016-02-26,6.0,3.625,8,,1602261.0,1.0,73.6223080391586,
2016-02-26,6.0,3.625,8,,1602262.0,2.0,254.772713211861,
2016-02-26,6.0,3.625,8,,1602263.0,3.0,89.2970054722185,
2016-02-26,6.0,3.625,8,,1602264.0,4.0,54.0670927179698,
2016-02-26,6.0,3.625,8,,1602265.0,5.0,187.611048238849,
2016-02-27,4.0,1.5,5,45.0,1602271.0,1.0,77.3392765156887,
2016-02-27,4.0,1.5,5,45.0,1602272.0,2.0,344.439727506896,
2016-02-27,4.0,1.5,5,45.0,1602273.0,3.0,112.734042896824,
2016-02-27,4.0,1.5,5,45.0,1602274.0,4.0,85.3879693916251,
2016-02-27,4.0,1.5,5,45.0,1602275.0,5.0,256.025961748608,
2016-02-28,1.0,3.5,6,0.0,1602281.0,1.0,67.9028508038449,
2016-02-28,1.0,3.5,6,0.0,1602282.0,2.0,475.067504097736,
2016-02-28,1.0,3.5,6,0.0,1602283.0,3.0,143.402789700727,
2016-02-28,1.0,3.5,6,0.0,1602284.0,4.0,155.879471819037,
2016-02-28,1.0,3.5,6,0.0,1602285.0,5.0,265.881917043649,
2016-02-29,7.0,2.125,10,0.0,1602291.0,1.0,100.734692257053,
2016-02-29,7.0,2.125,10,0.0,1602292.0,2.0,213.574073422175,
2016-02-29,7.0,2.125,10,0.0,1602293.0,3.0,85.4670939199535,
2016-02-29,7.0,2.125,10,0.0,1602294.0,4.0,57.5785820133328,
2016-02-29,7.0,2.125,10,0.0,1602295.0,5.0,191.665015079148,
2016-03-01,5.0,2.25,8,,1603011.0,1.0,94.4073594599461,
2016-03-01,5.0,2.25,8,,1603012.0,2.0,227.734771550322,
2016-03-01,5.0,2.25,8,,1603013.0,3.0,71.0119127390675,
2016-03-01,5.0,2.25,8,,1603014.0,4.0,93.4974094031413,
2016-03-01,5.0,2.25,8,,1603015.0,5.0,180.928311589106,
2016-03-02,7.0,5.0,16,63.0,1603021.0,1.0,76.3795550110334,
2016-03-02,7.0,5.0,16,63.0,1603022.0,2.0,222.095648232034,
2016-03-02,7.0,5.0,16,63.0,1603023.0,3.0,93.7217542076897,
2016-03-02,7.0,5.0,16,63.0,1603024.0,4.0,74.8849594920968,
2016-03-02,7.0,5.0,16,63.0,1603025.0,5.0,164.355534894709,
2016-03-03,7.0,4.75,5,21.0,1603031.0,1.0,116.797066860726,
2016-03-03,7.0,4.75,5,21.0,1603032.0,2.0,229.046716982771,
2016-03-03,7.0,4.75,5,21.0,1603033.0,3.0,88.9616745803378,
2016-03-03,7.0,4.75,5,21.0,1603034.0,4.0,53.3398566608189,
2016-03-03,7.0,4.75,5,21.0,1603035.0,5.0,154.985702571168,
2016-03-04,2.0,3.875,9,10.0,1603041.0,1.0,100.459635238409,
2016-03-04,2.0,3.875,9,10.0,1603042.0,2.0,219.883104831763,
2016-03-04,2.0,3.875,9,10.0,1603043.0,3.0,98.7464106170893,
2016-03-04,2.0,3.875,9,10.0,1603044.0,4.0,54.3096350622408,
2016-03-04,2.0,3.875,9,10.0,1603045.0,5.0,189.909787668708,
2016-03-05,8.0,3.25,5,61.0,1603051.0,1.0,126.558308460523,
2016-03-05,8.0,3.25,5,61.0,1603052.0,2.0,307.355804230078,
2016-03-05,8.0,3.25,5,61.0,1603053.0,3.0,105.454582350578,
2016-03-05,8.0,3.25,5,61.0,1603054.0,4.0,87.0021007839086,
2016-03-05,8.0,3.25,5,61.0,1603055.0,5.0,183.665499323068,
2016-03-06,7.0,4.5,11,10.0,1603061.0,1.0,63.6973176810197,
2016-03-06,7.0,4.5,11,10.0,1603062.0,2.0,424.997870111198,
2016-03-06,7.0,4.5,11,10.0,1603063.0,3.0,125.253628707352,
2016-03-06,7.0,4.5,11,10.0,1603064.0,4.0,89.9769028362655,
2016-03-06,7.0,4.5,11,10.0,1603065.0,5.0,237.73551437776,
2016-03-07,6.0,4.75,10,20.0,1603071.0,1.0,100.739810297883,
2016-03-07,6.0,4.75,10,20.0,1603072.0,2.0,261.046920938025,
2016-03-07,6.0,4.75,10,20.0,1603073.0,3.0,104.963466896837,
2016-03-07,6.0,4.75,10,20.0,1603074.0,4.0,59.3154655481707,
2016-03-07,6.0,4.75,10,20.0,1603075.0,5.0,223.487676344186,
2016-03-08,6.0,5.0,10,61.0,1603081.0,1.0,121.47081943624,
2016-03-08,6.0,5.0,10,61.0,1603082.0,2.0,266.517131416557,
2016-03-08,6.0,5.0,10,61.0,1603083.0,3.0,73.2317211493194,
2016-03-08,6.0,5.0,10,61.0,1603084.0,4.0,86.237361671157,
2016-03-08,6.0,5.0,10,61.0,1603085.0,5.0,254.230927805738,
2016-03-09,0.0,6.75,9,5.0,1603091.0,1.0,134.50464200454,
2016-03-09,0.0,6.75,9,5.0,1603092.0,2.0,271.328765064048,
2016-03-09,0.0,6.75,9,5.0,1603093.0,3.0,112.702195949417,
2016-03-09,0.0,6.75,9,5.0,1603095.0,5.0,259.677695472758,
2016-03-10,8.0,4.375,11,10.0,1603101.0,1.0,144.670919387674,
2016-03-10,8.0,4.375,11,10.0,1603102.0,2.0,293.908820913272,
2016-03-10,8.0,4.375,11,10.0,1603103.0,3.0,60.8341417156009,
2016-03-10,8.0,4.375,11,10.0,1603104.0,4.0,59.7788825664352,
2016-03-10,8.0,4.375,11,10.0,1603105.0,5.0,229.760403843279,
2016-03-11,8.0,3.5,11,,1603111.0,1.0,147.967084273896,
2016-03-11,8.0,3.5,11,,1603112.0,2.0,254.5335408235,
2016-03-11,8.0,3.5,11,,1603113.0,3.0,91.4520450012182,
2016-03-11,8.0,3.5,11,,1603114.0,4.0,84.0911815561759,
2016-03-11,8.0,3.5,11,,1603115.0,5.0,240.691258075457,
2016-03-12,8.0,2.75,7,0.0,1603121.0,1.0,156.983737754714,
2016-03-12,8.0,2.75,7,0.0,1603122.0,2.0,369.210704930203,
2016-03-12,8.0,2.75,7,0.0,1603123.0,3.0,123.879594747325,
2016-03-12,8.0,2.75,7,0.0,1603124.0,4.0,64.8612566543002,
2016-03-12,8.0,2.75,7,0.0,1603125.0,5.0,257.066009798004,
2016-03-13,8.0,0.875,8,10.0,1603131.0,1.0,85.1258324563042,
2016-03-13,8.0,0.875,8,10.0,1603132.0,2.0,457.374192354555,
2016-03-13,8.0,0.875,8,10.0,1603133.0,3.0,141.827571462778,
2016-03-13,8.0,0.875,8,10.0,1603134.0,4.0,122.358145037394,
2016-03-13,8.0,0.875,8,10.0,1603135.0,5.0,358.149041587833,
2016-03-14,8.0,5.0,8,10.0,1603141.0,1.0,82.3443055655689,
2016-03-14,8.0,5.0,8,10.0,1603142.0,2.0,248.430200784947,
2016-03-14,8.0,5.0,8,10.0,1603143.0,3.0,106.168003108515,
2016-03-14,8.0,5.0,8,10.0,1603144.0,4.0,65.7551183672035,
2016-03-14,8.0,5.0,8,10.0,1603145.0,5.0,216.472813308732,
2016-03-15,5.0,5.75,12,61.0,1603151.0,1.0,135.410674142097,
2016-03-15,5.0,5.75,12,61.0,1603152.0,2.0,274.617100464435,
2016-03-15,5.0,5.75,12,61.0,1603153.0,3.0,85.1205684450089,
2016-03-15,5.0,5.75,12,61.0,1603154.0,4.0,78.5327059559345,
2016-03-15,5.0,5.75,12,61.0,1603155.0,5.0,277.612340356285,
2016-03-16,1.0,6.375,11,0.0,1603161.0,1.0,149.729711282462,
2016-03-16,1.0,6.375,11,0.0,1603162.0,2.0,284.674093245276,
2016-03-16,1.0,6.375,11,0.0,1603163.0,3.0,103.320840659689,
2016-03-16,1.0,6.375,11,0.0,1603164.0,4.0,74.3282044980244,
2016-03-16,1.0,6.375,11,0.0,1603165.0,5.0,239.608116730981,
2016-03-17,0.0,9.25,12,0.0,1603171.0,1.0,171.39484313798,
2016-03-17,0.0,9.25,12,0.0,1603172.0,2.0,292.66701959477,
2016-03-17,0.0,9.25,12,0.0,1603173.0,3.0,102.115552422329,
2016-03-17,0.0,9.25,12,0.0,1603174.0,4.0,76.6750730683855,
2016-03-17,0.0,9.25,12,0.0,1603175.0,5.0,259.197413669464,
2016-03-18,8.0,5.375,9,21.0,1603181.0,1.0,107.770107847376,
2016-03-18,8.0,5.375,9,21.0,1603182.0,2.0,271.254945413232,
2016-03-18,8.0,5.375,9,21.0,1603183.0,3.0,83.2732058217668,
2016-03-18,8.0,5.375,9,21.0,1603184.0,4.0,85.0144032931207,
2016-03-18,8.0,5.375,9,21.0,1603185.0,5.0,310.248622540004,
2016-03-19,7.0,6.0,15,45.0,1603191.0,1.0,123.305215643708,
2016-03-19,7.0,6.0,15,45.0,1603192.0,2.0,380.23741771866,
2016-03-19,7.0,6.0,15,45.0,1603193.0,3.0,139.178861828601,
2016-03-19,7.0,6.0,15,45.0,1603194.0,4.0,82.3119212358549,
2016-03-19,7.0,6.0,15,45.0,1603195.0,5.0,319.459082188137,
2016-03-20,6.0,8.625,15,61.0,1603201.0,1.0,60.1580699950504,
2016-03-20,6.0,8.625,15,61.0,1603202.0,2.0,527.51544193685,
2016-03-20,6.0,8.625,15,61.0,1603203.0,3.0,184.166261199202,
2016-03-20,6.0,8.625,15,61.0,1603204.0,4.0,106.4494715151,
2016-03-20,6.0,8.625,15,61.0,1603205.0,5.0,351.534522494821,
2016-03-21,7.0,7.5,19,61.0,1603211.0,1.0,111.594469309437,
2016-03-21,7.0,7.5,19,61.0,1603212.0,2.0,270.390507218686,
2016-03-21,7.0,7.5,19,61.0,1603213.0,3.0,112.199506864566,
2016-03-21,7.0,7.5,19,61.0,1603214.0,4.0,75.4092115243714,
2016-03-21,7.0,7.5,19,61.0,1603215.0,5.0,279.296769510573,
2016-03-22,7.0,8.125,13,61.0,1603221.0,1.0,123.498900492749,
2016-03-22,7.0,8.125,13,61.0,1603222.0,2.0,305.474521378648,
2016-03-22,7.0,8.125,13,61.0,1603223.0,3.0,106.189967034507,
2016-03-22,7.0,8.125,13,61.0,1603224.0,4.0,64.4622775695536,
2016-03-22,7.0,8.125,13,61.0,1603225.0,5.0,269.214268402338,
2016-03-23,1.0,9.125,13,,1603231.0,1.0,170.980616905401,
2016-03-23,1.0,9.125,13,,1603232.0,2.0,328.778860928535,
2016-03-23,1.0,9.125,13,,1603233.0,3.0,108.098676775929,
2016-03-23,1.0,9.125,13,,1603234.0,4.0,54.9613227217267,
2016-03-23,1.0,9.125,13,,1603235.0,5.0,278.851630298633,
2016-03-24,7.0,7.375,10,21.0,,,,
2016-03-25,8.0,7.875,7,61.0,,,,
2016-03-26,1.0,9.75,9,0.0,1603261.0,1.0,233.436259088557,
2016-03-26,1.0,9.75,9,0.0,1603262.0,2.0,603.695640303816,
2016-03-26,1.0,9.75,9,0.0,1603263.0,3.0,284.681250764875,
2016-03-26,1.0,9.75,9,0.0,1603264.0,4.0,58.5372758928461,
2016-03-26,1.0,9.75,9,0.0,1603265.0,5.0,481.654957864093,
2016-03-27,7.0,8.625,12,61.0,1603271.0,1.0,92.2009391869641,
2016-03-27,7.0,8.625,12,61.0,1603272.0,2.0,684.171162722579,
2016-03-27,7.0,8.625,12,61.0,1603273.0,3.0,189.788106034315,
2016-03-27,7.0,8.625,12,61.0,1603274.0,4.0,141.426208355897,
2016-03-27,7.0,8.625,12,61.0,1603275.0,5.0,321.238551565509,
2016-03-28,6.0,11.625,18,61.0,1603281.0,1.0,78.9437065311216,
2016-03-28,6.0,11.625,18,61.0,1603282.0,2.0,593.601919712894,
2016-03-28,6.0,11.625,18,61.0,1603283.0,3.0,222.678061175997,
2016-03-28,6.0,11.625,18,61.0,1603284.0,4.0,121.314930976408,
2016-03-28,6.0,11.625,18,61.0,1603285.0,5.0,295.412643657617,
2016-03-29,6.0,10.0,13,21.0,1603291.0,1.0,119.200195257023,
2016-03-29,6.0,10.0,13,21.0,1603292.0,2.0,384.312439396431,
2016-03-29,6.0,10.0,13,21.0,1603293.0,3.0,102.221734637477,
2016-03-29,6.0,10.0,13,21.0,1603294.0,4.0,67.7767299139779,
2016-03-29,6.0,10.0,13,21.0,1603295.0,5.0,230.574162176282,
2016-03-30,5.0,8.5,15,61.0,1603301.0,1.0,60.5126024929405,
2016-03-30,5.0,8.5,15,61.0,1603302.0,2.0,337.623139607796,
2016-03-30,5.0,8.5,15,61.0,1603303.0,3.0,117.881664269555,
2016-03-30,5.0,8.5,15,61.0,1603304.0,4.0,72.2946923139008,
2016-03-30,5.0,8.5,15,61.0,1603305.0,5.0,241.966349438166,
2016-03-31,4.0,9.0,13,21.0,1603311.0,1.0,98.7497125455811,
2016-03-31,4.0,9.0,13,21.0,1603312.0,2.0,368.852751120523,
2016-03-31,4.0,9.0,13,21.0,1603313.0,3.0,126.127818313849,
2016-03-31,4.0,9.0,13,21.0,1603314.0,4.0,76.3978378241098,
2016-03-31,4.0,9.0,13,21.0,1603315.0,5.0,239.635864704663,
2016-04-01,0.0,9.125,7,,1604011.0,1.0,126.578280724595,
2016-04-01,0.0,9.125,7,,1604012.0,2.0,369.569826021304,
2016-04-01,0.0,9.125,7,,1604013.0,3.0,111.815006377573,
2016-04-01,0.0,9.125,7,,1604014.0,4.0,69.1621393027721,
2016-04-01,0.0,9.125,7,,1604015.0,5.0,288.46151804369,
2016-04-02,3.0,12.75,8,,1604021.0,1.0,87.3944207425519,
2016-04-02,3.0,12.75,8,,1604022.0,2.0,436.278040312197,
2016-04-02,3.0,12.75,8,,1604023.0,3.0,189.133194226414,
2016-04-02,3.0,12.75,8,,1604024.0,4.0,65.3028239253893,
2016-04-02,3.0,12.75,8,,1604025.0,5.0,247.661267823671,
2016-04-03,7.0,15.5,5,21.0,1604031.0,1.0,59.9447846766429,
2016-04-03,7.0,15.5,5,21.0,1604032.0,2.0,401.200597393477,
2016-04-03,7.0,15.5,5,21.0,1604033.0,3.0,166.207053633233,
2016-04-03,7.0,15.5,5,21.0,1604034.0,4.0,86.220713636422,
2016-04-03,7.0,15.5,5,21.0,1604035.0,5.0,234.641380413364,
2016-04-04,6.0,17.375,6,21.0,1604041.0,1.0,137.947934007478,
2016-04-04,6.0,17.375,6,21.0,1604042.0,2.0,261.63640016653,
2016-04-04,6.0,17.375,6,21.0,1604043.0,3.0,128.292980884662,
2016-04-04,6.0,17.375,6,21.0,1604044.0,4.0,59.9058128787491,
2016-04-04,6.0,17.375,6,21.0,1604045.0,5.0,201.497255314954,
2016-04-05,7.0,10.0,7,61.0,1604051.0,1.0,94.142825899826,
2016-04-05,7.0,10.0,7,61.0,1604052.0,2.0,246.716621441029,
2016-04-05,7.0,10.0,7,61.0,1604053.0,3.0,99.5827121199856,
2016-04-05,7.0,10.0,7,61.0,1604054.0,4.0,58.9720553146971,
2016-04-05,7.0,10.0,7,61.0,1604055.0,5.0,218.413027097897,
2016-04-06,6.0,11.125,12,61.0,1604061.0,1.0,115.447838356541,
2016-04-06,6.0,11.125,12,61.0,1604062.0,2.0,285.481476537921,
2016-04-06,6.0,11.125,12,61.0,1604063.0,3.0,97.0822637355334,
2016-04-06,6.0,11.125,12,61.0,1604064.0,4.0,57.02264586249,
2016-04-06,6.0,11.125,12,61.0,1604065.0,5.0,223.914811749007,
2016-04-07,6.0,8.625,13,21.0,1604071.0,1.0,89.6184406128346,
2016-04-07,6.0,8.625,13,21.0,1604072.0,2.0,281.790814958438,
2016-04-07,6.0,8.625,13,21.0,1604073.0,3.0,107.132064321167,
2016-04-07,6.0,8.625,13,21.0,1604074.0,4.0,54.3071271105345,
2016-04-07,6.0,8.625,13,21.0,1604075.0,5.0,252.585105953365,
2016-04-08,6.0,9.0,9,63.0,1604081.0,1.0,78.1961621702536,
2016-04-08,6.0,9.0,9,63.0,1604082.0,2.0,256.02856475427,
2016-04-08,6.0,9.0,9,63.0,1604083.0,3.0,120.523884707092,
2016-04-08,6.0,9.0,9,63.0,1604084.0,4.0,74.0266572205362,
2016-04-08,6.0,9.0,9,63.0,1604085.0,5.0,194.066874820885,
2016-04-09,4.0,10.125,11,0.0,1604091.0,1.0,147.991506901966,
2016-04-09,4.0,10.125,11,0.0,1604092.0,2.0,350.321119468727,
2016-04-09,4.0,10.125,11,0.0,1604093.0,3.0,109.938038337504,
2016-04-09,4.0,10.125,11,0.0,1604094.0,4.0,88.7240563710287,
2016-04-09,4.0,10.125,11,0.0,1604095.0,5.0,234.167630912455,
2016-04-10,7.0,10.875,13,,1604101.0,1.0,52.0436407239646,
2016-04-10,7.0,10.875,13,,1604102.0,2.0,396.748147555459,
2016-04-10,7.0,10.875,13,,1604103.0,3.0,129.352661247474,
2016-04-10,7.0,10.875,13,,1604104.0,4.0,188.227432737985,
2016-04-10,7.0,10.875,13,,1604105.0,5.0,244.033068510366,
2016-04-11,1.0,10.0,15,5.0,1604111.0,1.0,123.702699233727,
2016-04-11,1.0,10.0,15,5.0,1604112.0,2.0,266.366625292038,
2016-04-11,1.0,10.0,15,5.0,1604113.0,3.0,108.061463379292,
2016-04-11,1.0,10.0,15,5.0,1604114.0,4.0,63.5917525356622,
2016-04-11,1.0,10.0,15,5.0,1604115.0,5.0,200.384279419303,
2016-04-12,6.0,8.0,9,61.0,1604121.0,1.0,132.521415737209,
2016-04-12,6.0,8.0,9,61.0,1604122.0,2.0,258.442290134172,
2016-04-12,6.0,8.0,9,61.0,1604123.0,3.0,94.4609362964128,
2016-04-12,6.0,8.0,9,61.0,1604124.0,4.0,75.012720073973,
2016-04-12,6.0,8.0,9,61.0,1604125.0,5.0,192.217013566236,
2016-04-13,5.0,9.75,11,10.0,1604131.0,1.0,94.2383228667346,
2016-04-13,5.0,9.75,11,10.0,1604132.0,2.0,264.607767409568,
2016-04-13,5.0,9.75,11,10.0,1604133.0,3.0,103.935299590913,
2016-04-13,5.0,9.75,11,10.0,1604134.0,4.0,68.3800760787528,
2016-04-13,5.0,9.75,11,10.0,1604135.0,5.0,205.053912073887,
2016-04-14,6.0,10.0,8,0.0,1604141.0,1.0,147.451316499508,
2016-04-14,6.0,10.0,8,0.0,1604142.0,2.0,265.260826538153,
2016-04-14,6.0,10.0,8,0.0,1604143.0,3.0,91.246014388283,
2016-04-14,6.0,10.0,8,0.0,1604144.0,4.0,79.6651618752898,
2016-04-14,6.0,10.0,8,0.0,1604145.0,5.0,203.526804979814,
2016-04-15,7.0,10.625,8,61.0,1604151.0,1.0,114.065751428593,
2016-04-15,7.0,10.625,8,61.0,1604152.0,2.0,252.480598904069,
2016-04-15,7.0,10.625,8,61.0,1604153.0,3.0,86.3777902545636,
2016-04-15,7.0,10.625,8,61.0,1604154.0,4.0,85.5021019405904,
2016-04-15,7.0,10.625,8,61.0,1604155.0,5.0,215.677749048544,
2016-04-16,6.0,12.75,15,53.0,1604161.0,1.0,154.36608888434,
2016-04-16,6.0,12.75,15,53.0,1604162.0,2.0,343.737114318693,
2016-04-16,6.0,12.75,15,53.0,1604163.0,3.0,163.804926988699,
2016-04-16,6.0,12.75,15,53.0,1604164.0,4.0,38.0034581066634,
2016-04-16,6.0,12.75,15,53.0,1604165.0,5.0,266.268834875461,
2016-04-17,4.0,9.875,19,21.0,1604171.0,1.0,47.0066493758308,
2016-04-17,4.0,9.875,19,21.0,1604172.0,2.0,414.521614252364,
2016-04-17,4.0,9.875,19,21.0,1604173.0,3.0,151.966394520198,
2016-04-17,4.0,9.875,19,21.0,1604174.0,4.0,128.930716522031,
2016-04-17,4.0,9.875,19,21.0,1604175.0,5.0,252.402052934785,
2016-04-18,7.0,9.625,16,21.0,1604181.0,1.0,118.988739758524,
2016-04-18,7.0,9.625,16,21.0,1604182.0,2.0,278.295779079878,
2016-04-18,7.0,9.625,16,21.0,1604183.0,3.0,80.6868758615905,
2016-04-18,7.0,9.625,16,21.0,1604184.0,4.0,62.1949644291393,
2016-04-18,7.0,9.625,16,21.0,1604185.0,5.0,180.402133751967,
2016-04-19,5.0,9.5,23,21.0,1604191.0,1.0,118.548088668147,
2016-04-19,5.0,9.5,23,21.0,1604192.0,2.0,246.549064599033,
2016-04-19,5.0,9.5,23,21.0,1604193.0,3.0,97.9279177062117,
2016-04-19,5.0,9.5,23,21.0,1604194.0,4.0,58.782468497158,
2016-04-19,5.0,9.5,23,21.0,1604195.0,5.0,222.545920445252,
2016-04-20,2.0,10.5,17,,1604201.0,1.0,97.0075160140583,
2016-04-20,2.0,10.5,17,,1604202.0,2.0,237.679797411646,
2016-04-20,2.0,10.5,17,,1604203.0,3.0,69.0284229573483,
2016-04-20,2.0,10.5,17,,1604204.0,4.0,78.2047969831531,
2016-04-20,2.0,10.5,17,,1604205.0,5.0,218.70012017309,
2016-04-21,2.0,11.625,16,,1604211.0,1.0,162.612344751633,
2016-04-21,2.0,11.625,16,,1604212.0,2.0,275.748854017986,
2016-04-21,2.0,11.625,16,,1604213.0,3.0,92.3729306588041,
2016-04-21,2.0,11.625,16,,1604214.0,4.0,58.4908896568249,
